merchant_id,amount,payment_method,user_id_hash,ip_hash,email_domain,is_new_user,device_type,billing_shipping_match,hour_of_day,day_of_week,items_count,is_fraud
merchant_3,36.27,bank_transfer,3e44766cf09c3eec,f2f78159ac5e615c,tempmail.org,False,desktop,True,7,3,10,0
merchant_16,1.0,credit_card,c1426565123bf844,db00c1d48ad2d681,tempmail.org,False,mobile,False,17,6,6,0
merchant_10,50.33,paypal,d00d2e8dbdda0e00,af4a3048465dd014,tempmail.org,False,mobile,True,5,0,5,0
merchant_20,38.61,crypto,a5642c768894ec73,a8775de62bcfe019,gmail.com,False,tablet,True,5,4,5,0
merchant_20,155.14,debit_card,ba2550dd9303bdad,a393796402052c54,hotmail.com,False,tablet,True,2,6,5,0
merchant_5,874.31,credit_card,6efd2971e5bea8dd,77be665a9e10552f,proton.me,False,tablet,True,3,4,6,0
merchant_2,295.85,paypal,d141b313ce0457a2,6619a2cb3da66e4f,hotmail.com,False,tablet,True,7,3,2,0
merchant_8,36.48,bank_transfer,df4f90155efc2043,f2615fef95e8747d,proton.me,False,desktop,True,15,6,3,0
merchant_6,10.38,paypal,22cb0c99cc1e930b,1b88115a4dcf9c91,proton.me,True,desktop,True,20,2,7,0
merchant_16,2591.62,crypto,a01935c0a435c1c8,eb0dc066f11e7b0c,hotmail.com,False,tablet,True,17,1,3,0
merchant_17,59.67,crypto,c7f01263c29e74b1,abf3e02cba0769e8,gmail.com,False,desktop,True,9,6,2,0
merchant_9,55.75,paypal,19584b3136d2435d,f2ba1e33d44eba16,gmail.com,False,mobile,True,19,5,5,0
merchant_7,52.66,crypto,82a68400e727327b,a350e4efde84dd5d,tempmail.org,False,mobile,True,21,5,6,0
merchant_1,73.49,debit_card,f968a363db166e4e,4a3bd2d53cb4d5ba,proton.me,False,mobile,True,17,0,2,0
merchant_1,43.97,crypto,346bd94458399b1b,6b9ff9d1689d7e33,tempmail.org,False,mobile,True,7,5,2,0
merchant_4,23.09,bank_transfer,12f24dc81f986d20,15b6ddede1b3f2d4,gmail.com,False,tablet,True,6,4,10,0
merchant_3,24.04,bank_transfer,367ebd2aa34445d5,0d5d99c71094cba6,proton.me,False,desktop,True,3,5,5,0
merchant_13,51.98,paypal,b8b265441a97a19e,1a087fe869b5904c,proton.me,False,mobile,True,5,6,6,0
merchant_7,24.16,paypal,be0e60fe4e553284,1be3fbe3afb82174,tempmail.org,False,mobile,True,5,3,7,0
merchant_4,18.74,crypto,8c919d0e446412fa,8f51910b6dfc7615,proton.me,False,desktop,True,4,4,5,0
merchant_16,64.05,credit_card,4cbc3765a652a92d,e708d1f12d2fff99,yahoo.com,False,desktop,True,18,5,1,0
merchant_1,37.25,crypto,e2cbcd53981e8b40,d4e7022f4012fedf,tempmail.org,False,mobile,True,4,5,8,0
merchant_16,521.12,crypto,727db220aff338f8,a3f14839d556d80c,gmail.com,False,tablet,True,2,4,10,0
merchant_3,1.02,paypal,153565b80a47abd4,21d5d56ead976950,hotmail.com,False,mobile,True,21,2,9,0
merchant_6,280.69,paypal,c4af008c6eeb8a53,d8172725cf336798,tempmail.org,False,desktop,True,14,6,1,0
merchant_12,353.94,debit_card,73a5164714a4643c,f0818f9f755f7292,proton.me,False,mobile,True,22,3,2,0
merchant_19,2.43,crypto,7e8eacc310614a85,227c64d5aae4d0ad,yahoo.com,True,tablet,False,6,1,8,0
merchant_15,32.65,bank_transfer,1cadc6b117908de4,07fb427c50627ede,gmail.com,False,tablet,True,9,3,1,0
merchant_17,31.28,paypal,86c2fa2932900b12,7e75ee8a3c38c112,proton.me,False,tablet,True,1,3,9,0
merchant_1,6.61,bank_transfer,f7aa574914a544a4,393a40a32fe5f4b1,proton.me,False,desktop,True,2,0,10,0
merchant_6,60.34,crypto,f411d0f291755cb5,48b6dc4f12295ef9,tempmail.org,True,tablet,True,1,6,2,1
merchant_7,10.32,credit_card,3d2d3b6c95c25887,417054f898dc20a4,proton.me,False,desktop,True,15,4,6,0
merchant_7,756.28,crypto,2839eb28be2a06dc,0105cce6f9a6ae1b,gmail.com,True,mobile,True,3,5,10,0
merchant_12,222.19,credit_card,f8537b5f002bb0f5,406fcda08af56a8b,tempmail.org,False,desktop,True,8,1,3,0
merchant_13,367.72,bank_transfer,cd93d33a8ce0b216,fc6c5242e3af5f51,yahoo.com,False,desktop,True,4,0,1,0
merchant_19,161.18,credit_card,dd1aa266da6bef52,1ec0d295aec064db,hotmail.com,False,desktop,True,0,1,7,0
merchant_15,10.04,crypto,5a113393905a8712,dc31ac2cc49e3604,proton.me,False,tablet,True,4,1,4,0
merchant_3,24.86,bank_transfer,059ecb896d070377,5d70227b60051603,hotmail.com,False,tablet,True,1,4,6,0
merchant_20,113.76,bank_transfer,d5ca38af0fa34c2e,637a0d1494b0b9d3,hotmail.com,False,desktop,True,6,0,9,0
merchant_5,8.73,crypto,cdf38be72721cc92,13f5ec10fc3712ae,proton.me,False,tablet,True,21,1,8,0
merchant_11,159.09,credit_card,cb400db0d8af73fc,50cd183647b58dfd,tempmail.org,False,desktop,True,20,2,8,0
merchant_8,158.76,credit_card,3dde208b811431af,0c84e66142eee9f3,proton.me,True,desktop,False,5,3,10,1
merchant_4,31.12,crypto,293495b115b1a395,8f72a345c3eeccd4,hotmail.com,False,desktop,True,23,5,4,0
merchant_2,158.61,crypto,ce37f75fb53ffe4e,5ab4277b4acfea72,proton.me,False,desktop,True,12,1,3,0
merchant_7,106.31,bank_transfer,e11ca10b4cd47923,ee2e2d1196af445a,hotmail.com,False,mobile,True,5,3,5,0
merchant_15,31.77,debit_card,e5fbc4459c72d38a,f84179abd6a94ecf,proton.me,True,desktop,True,22,4,7,0
merchant_20,310.75,paypal,8fcf5395f37eb214,530fc59bbc294740,yahoo.com,False,desktop,True,9,4,10,0
merchant_7,10.79,debit_card,4cd62fc424440164,bdd704ccfebdf380,tempmail.org,False,desktop,True,13,6,8,0
merchant_11,137.54,paypal,80935e915bf09ba4,e575bda56684608b,proton.me,False,desktop,True,23,3,10,0
merchant_16,132.91,bank_transfer,9fa4b33f9127f66c,6a6d392e5c33504d,tempmail.org,True,desktop,True,18,0,1,0
merchant_3,34.32,crypto,c22e9e3233000646,483337c0612b0b14,tempmail.org,False,mobile,True,22,6,1,0
merchant_3,89.05,crypto,897bf321708d7a07,07bcbc9254c40bed,gmail.com,False,desktop,True,4,2,8,0
merchant_15,8.36,debit_card,48dccd4721159e8d,14f09a20405e4f14,proton.me,False,tablet,True,14,6,3,0
merchant_3,218.34,crypto,36326bee399b417a,284c5d496d245566,proton.me,False,desktop,True,11,5,6,0
merchant_7,41.37,paypal,ce29206269bc54d9,52afc4cc579aa572,gmail.com,False,mobile,True,8,5,10,0
merchant_12,24.93,credit_card,abd85b84a6489ac3,2df23ad3872b9dc8,proton.me,True,tablet,True,21,2,10,0
merchant_4,1616.82,crypto,eb7da0149c2160cd,42973dbb6b8aab69,proton.me,True,tablet,True,3,1,10,1
merchant_14,18.98,debit_card,0ca67a1d8a38e36c,61b26645ce23cb57,hotmail.com,False,tablet,True,7,2,1,0
merchant_18,6.6,paypal,920bac1488faff1d,0c78f0db24bb8a45,tempmail.org,True,mobile,True,15,4,5,0
merchant_7,5.29,paypal,1d06deb4840b6ec2,fe46f2fb1c4ba699,proton.me,False,tablet,True,22,6,2,0
merchant_5,135.51,debit_card,f1ea8e34ef07ba7e,0c644624a5269971,proton.me,True,mobile,True,2,0,3,0
merchant_5,8.0,bank_transfer,72112c1cc7fcd72f,228d5ef1068f05df,proton.me,False,tablet,True,0,2,6,0
merchant_17,759.14,credit_card,fc431b640639f2dc,52379be8ebe69efa,hotmail.com,False,mobile,False,6,0,7,0
merchant_15,2.4,paypal,3dd8e9bd498fe36d,75b0baed490727dd,proton.me,False,mobile,True,18,5,5,0
merchant_2,695.54,paypal,8ff8e5937dd6e8fd,b10f08599dfbd32b,yahoo.com,False,desktop,True,8,1,6,0
merchant_6,74.93,debit_card,c9899206064dbdb7,fd14c7425b3bc993,yahoo.com,False,tablet,True,5,5,3,0
merchant_7,47.23,credit_card,40f8454cbf1d140e,4bd5f405052bd446,tempmail.org,False,mobile,True,18,1,1,0
merchant_10,24.11,paypal,5cd1c92a44ba3ccd,bdf9a322fa978dd1,gmail.com,False,desktop,True,11,3,1,0
merchant_18,99.36,crypto,26cb2394513b34ee,8856433b4be1ebc6,tempmail.org,False,desktop,True,14,2,6,0
merchant_5,51.6,paypal,325ff7382806b989,9ec41cf80c84f657,tempmail.org,False,mobile,True,9,6,8,0
merchant_10,285.7,credit_card,92b497da4eca025c,e4e630171b920658,gmail.com,False,tablet,True,15,0,7,0
merchant_7,64.8,debit_card,8621fb0389d10d53,2e6e1ab50d63bc92,tempmail.org,False,mobile,True,11,0,9,0
merchant_3,68.41,paypal,fe6793cf4b540a8d,e50da2a816b77d9c,tempmail.org,False,desktop,True,0,0,7,0
merchant_12,31.65,paypal,fd1559cbce21ed0d,f10121953c87f150,proton.me,False,tablet,True,19,4,3,0
merchant_10,50.13,crypto,2085c7f2361edc63,8461b907bcd8ecbd,proton.me,False,mobile,False,12,2,9,0
merchant_14,86.63,crypto,195c30e2017b77d9,0d542fda585e5397,proton.me,False,tablet,True,13,6,3,0
merchant_17,4.2,bank_transfer,d712c516751224dd,fc3b4e7b5d724004,hotmail.com,False,desktop,True,4,1,2,0
merchant_14,7.23,bank_transfer,f814a8c25bcff39e,27dc82d3f6fa00ed,yahoo.com,False,mobile,True,2,0,9,0
merchant_16,166.48,bank_transfer,ffb94f57f4c10c55,af9ca82c2caad4ea,gmail.com,False,desktop,True,6,1,5,0
merchant_1,70.55,paypal,57052eefb13bfc39,f1be77f0db93c9e8,yahoo.com,True,mobile,True,17,5,5,0
merchant_16,41.43,crypto,5c1671792d13f6b1,46d018332e2e9d0d,yahoo.com,False,desktop,True,20,5,1,0
merchant_19,56.13,paypal,e774ea0eedb753f9,edc89af7676531a7,proton.me,False,mobile,True,2,4,5,0
merchant_9,91.96,crypto,b23e1a6ff0ba8dc8,a3491cca08ac01c7,yahoo.com,False,tablet,True,3,2,10,0
merchant_12,24.3,paypal,d4b76bb8746d4627,aa5bcbd84cc61989,proton.me,True,mobile,True,22,1,6,0
merchant_18,60.28,paypal,202e1ff666fd6c27,5bf9e18d348086e5,hotmail.com,False,desktop,False,3,6,6,1
merchant_19,73.24,paypal,162c6394d25c42b4,f648b0a437a8453e,hotmail.com,True,mobile,True,21,5,3,0
merchant_7,42.05,crypto,532a34cedca468ea,4e9f0ff65b570aea,tempmail.org,True,mobile,False,3,0,10,1
merchant_14,100.72,bank_transfer,6f2fb5e5c89ec2e4,54664a766d4a244d,proton.me,False,tablet,True,22,4,2,0
merchant_15,4.25,debit_card,82fcaf2f76956901,685f5006192cfbac,tempmail.org,False,desktop,True,15,2,9,0
merchant_8,255.63,paypal,bec946acf59ebebf,e94beabcecd348a2,yahoo.com,False,desktop,False,22,2,3,0
merchant_4,110.93,paypal,ba2a7cbe25694315,909585256a3a61f7,gmail.com,False,desktop,True,6,1,1,0
merchant_19,80.16,crypto,c17c616200948083,149a571f9004c144,gmail.com,False,desktop,False,6,0,8,0
merchant_4,238.42,paypal,dd44b29d288c425a,42e9b5e03c6f8e08,tempmail.org,False,desktop,True,2,2,4,0
merchant_9,663.95,debit_card,edc7cc88310d2f96,5f3eff06d7e63f23,tempmail.org,True,desktop,False,21,2,6,0
merchant_19,250.02,bank_transfer,8685a8d791ea74b9,a756dc4532f06e59,gmail.com,True,tablet,True,19,1,9,0
merchant_4,3.45,debit_card,97a9ec75d0d906dd,37fa20b89d19ffe0,yahoo.com,False,mobile,True,5,6,9,0
merchant_4,8.01,crypto,c7359957e5f91a01,ef0e12b4cd93020c,yahoo.com,False,mobile,True,22,4,6,0
merchant_11,21.39,crypto,41d92ff282a29fe9,44536503f9d608ee,gmail.com,False,desktop,True,16,1,8,0
merchant_3,56.78,debit_card,630de3a00f0ef4c5,2d655319f605e082,hotmail.com,False,mobile,True,11,5,8,0
merchant_15,118.69,paypal,09342bfc5d708405,ffda5491ee9a6557,yahoo.com,False,mobile,True,19,5,9,0
merchant_12,18.38,crypto,6fed3eee894dc275,1bedc88a48f01150,yahoo.com,False,desktop,True,2,6,1,0
merchant_3,72.25,crypto,d8f0ed588f13afea,fec49d945c737608,gmail.com,False,tablet,True,3,3,3,0
merchant_11,17.58,bank_transfer,ed71f1cd88663a62,4cb1d2d2870e594a,yahoo.com,False,desktop,True,23,1,10,0
merchant_19,21.82,crypto,51ce5fc8b9148882,3b42b737625e49b5,tempmail.org,False,desktop,True,7,6,5,0
merchant_16,6.62,crypto,4b484c4e8ef85e42,bf13ab51caa2eb3c,tempmail.org,False,mobile,True,15,5,5,0
merchant_5,13.67,crypto,3655a91a6aa0325d,1ec7d9e272722575,gmail.com,False,desktop,True,3,2,2,0
merchant_11,7.19,credit_card,145f841b5496fb4d,a268ca76e52cabc9,yahoo.com,False,mobile,True,21,0,5,0
merchant_15,12.63,credit_card,b1f703be0b8ffc02,b6d7206b9c5510ae,yahoo.com,False,desktop,True,21,6,5,0
merchant_18,265.19,crypto,5c1f9995047f1d6d,f79e34df130c1024,gmail.com,False,tablet,True,8,4,1,0
merchant_2,13.14,credit_card,3029e690959c525a,169b16482a501b44,gmail.com,False,mobile,True,14,2,3,0
merchant_13,2831.53,paypal,885c27048c42892f,40a849a62a2d3de7,proton.me,False,tablet,True,5,3,2,0
merchant_18,114.43,crypto,74fba89291edf117,8df3e3c5666c7b2d,yahoo.com,False,tablet,True,17,5,9,0
merchant_10,72.04,paypal,4a3cec1b7a4a2886,5c4ad9846c411028,hotmail.com,False,mobile,True,18,3,1,0
merchant_11,52.19,crypto,3d49928c27b5bb7c,309ca74c926260eb,proton.me,False,mobile,False,11,4,2,1
merchant_10,156.1,paypal,1c6897bb79ae0451,c9205d45c373889c,tempmail.org,False,mobile,True,11,0,2,0
merchant_2,23.02,credit_card,ea78db7162cc8e72,aede731b41bc800c,proton.me,False,mobile,True,3,2,7,0
merchant_11,65.56,crypto,a9c0b52eafe4e803,de131d3a15a50a2b,proton.me,True,mobile,True,0,5,10,0
merchant_16,2540.53,bank_transfer,27d101d61aedffcf,a42f870ad396dda1,tempmail.org,False,desktop,True,15,0,6,0
merchant_3,47.27,paypal,c67b17434f3f7a46,30fe4e1473f07084,tempmail.org,False,mobile,True,13,1,4,0
merchant_3,306.1,credit_card,8317a12e6a315ff4,73de62b1ae0643c2,tempmail.org,False,mobile,True,18,3,2,0
merchant_12,19.02,paypal,b864bf13b0917009,aa569b3402b26288,gmail.com,False,desktop,True,18,6,5,0
merchant_9,51.81,paypal,43869751ef698210,35ddecce70cdd608,tempmail.org,False,mobile,True,21,4,9,0
merchant_19,777.59,bank_transfer,d61a9b1c177bcc04,1b5bb5ab68dde035,proton.me,False,desktop,True,0,5,4,0
merchant_14,21.32,crypto,3dfda0b414bf0a3a,3a0f0ffc52adf05c,tempmail.org,False,mobile,True,20,4,1,0
merchant_10,827.72,paypal,6a3645b8806031bd,035e4f61a6d826f1,proton.me,False,mobile,True,4,1,7,0
merchant_6,157.85,credit_card,be054eb38349a185,8a6433522f669912,hotmail.com,False,tablet,True,6,6,10,0
merchant_10,23.48,debit_card,93c0d4f57cd62ff7,9954d630a047b968,proton.me,False,desktop,False,4,1,8,0
merchant_1,140.98,crypto,1b9cbb9e49086cc6,4004eb1a6afee257,hotmail.com,False,mobile,True,20,0,5,0
merchant_3,234.82,debit_card,e13c6a481b17436b,2ac7b85742a3951c,hotmail.com,True,tablet,True,1,5,10,0
merchant_5,138.76,credit_card,2f99f5bd5f7e1782,9b7c614bcb453dc1,yahoo.com,True,mobile,True,11,5,2,0
merchant_17,5.18,bank_transfer,8b0c35d5f3a141d9,22264a3f58396a4e,hotmail.com,False,desktop,True,16,5,8,0
merchant_19,18.34,debit_card,f8197219e8e32da3,52a73b79efefb7d2,proton.me,False,tablet,True,3,6,4,0
merchant_14,37.66,debit_card,f98adc37c1f305f5,9fc0a43bf1c5c7cd,hotmail.com,False,desktop,True,3,1,10,0
merchant_8,48.83,bank_transfer,63785abfb73acef8,280959bbaae9b478,hotmail.com,False,mobile,True,22,0,3,0
merchant_2,138.52,paypal,40a606a61230bfae,0206976d7e384785,yahoo.com,False,mobile,True,0,5,5,0
merchant_18,71.28,paypal,52b03ad647d9afd3,2dca36d5048ef2ce,yahoo.com,False,tablet,True,22,2,8,0
merchant_10,7.37,crypto,0e70b4eeae665536,c1d4f555dbf49f82,yahoo.com,False,mobile,True,9,0,3,0
merchant_16,96.57,paypal,e071cf1d5f0afad8,891962e5d70e4a55,proton.me,False,tablet,False,13,6,7,0
merchant_9,136.44,paypal,587a13a0d1b036db,866f8a7b4da76bfb,tempmail.org,False,tablet,True,13,6,2,0
merchant_2,126.43,bank_transfer,816bb67eb1a64907,2f17f7bebab7879f,yahoo.com,False,tablet,True,17,5,8,0
merchant_3,276.21,debit_card,bc096f9adbc2cc24,ea9986016e2025e8,gmail.com,False,desktop,True,12,1,3,0
merchant_16,190.73,debit_card,1b16f628e4f03c02,5c6b78aaa74f1908,yahoo.com,False,tablet,True,21,3,5,0
merchant_13,108.72,bank_transfer,d34d32837c3a0260,8fca5c27fce5e0c4,proton.me,False,mobile,True,9,1,10,0
merchant_15,49.14,credit_card,9f592d80ecccaa63,810b4e6e130bb975,yahoo.com,False,tablet,True,20,4,5,0
merchant_3,4.52,debit_card,b3ee4b12b41fcd49,cc75216ee5ac11e5,hotmail.com,False,desktop,True,12,4,3,0
merchant_15,104.0,credit_card,c90c817ea44532c4,814bb0cd261c95ae,proton.me,False,desktop,True,22,4,2,0
merchant_14,74.55,debit_card,c26cfc1852fa3eb7,a99ea7571816fd24,yahoo.com,False,desktop,True,8,2,10,0
merchant_5,82.05,paypal,3e25fb3b0b22df4b,d6987701a41c99a0,gmail.com,False,tablet,True,21,1,5,0
merchant_15,8.04,debit_card,68e10eab9f4a1d26,323f1222ef844c89,gmail.com,False,tablet,True,14,1,1,0
merchant_14,10.79,paypal,5a7c891b64c44c2b,e41e67c9554a33b0,tempmail.org,False,tablet,True,12,5,5,0
merchant_12,265.0,bank_transfer,a8efa0eea9f5fb4d,9ee287038f897e0a,tempmail.org,False,desktop,True,1,2,10,0
merchant_13,51.45,credit_card,0f78bdfecc0215f2,c812e6200218093e,hotmail.com,False,desktop,True,8,4,3,0
merchant_11,151.75,bank_transfer,2065e95e2933bdde,c814f7617262027a,proton.me,False,desktop,True,18,1,3,0
merchant_5,56.97,bank_transfer,45403e666f996b43,0bd3c752e8739034,proton.me,True,mobile,True,4,2,5,0
merchant_17,57.09,crypto,01c687c72aa95ccc,2b79243b47e2b498,hotmail.com,False,mobile,True,8,4,7,0
merchant_15,223.06,paypal,e9c8943b3edd3c3f,bb718a790ea660ac,gmail.com,False,tablet,True,15,6,4,0
merchant_14,25.18,debit_card,71d9ec2be98ca4c2,3331ad8d00e7108f,gmail.com,False,desktop,True,1,3,8,0
merchant_12,290.91,paypal,05aad0a1b5d39b7b,be40bcc5cadf5579,gmail.com,True,tablet,True,2,6,4,1
merchant_19,27.29,debit_card,eafce3ab6aeca503,aed070de2e00cec9,yahoo.com,False,desktop,True,23,4,10,0
merchant_16,28.45,credit_card,bee0de00164cc0a5,4bf3a43dbf05f4c5,gmail.com,True,tablet,True,18,1,6,0
merchant_16,140.26,crypto,5ece4c6a18254850,37adfa192e95e0cc,proton.me,True,tablet,False,3,1,5,1
merchant_19,76.19,credit_card,bca44604a8c44b08,ebdd34ec1d3ea2c2,yahoo.com,False,mobile,True,1,5,4,0
merchant_13,26.63,paypal,742aaace005757ef,f5c7a3916e085d21,gmail.com,False,mobile,True,1,5,7,0
merchant_13,359.11,debit_card,bbac26817780a18e,067f4a3670083a12,hotmail.com,False,mobile,True,2,0,3,0
merchant_20,14.27,crypto,9fb7440e8d2f1fb3,42ac99389d584d82,yahoo.com,False,mobile,True,23,6,6,0
merchant_9,41.25,paypal,74e5157d884c3331,8a61d737545f0562,tempmail.org,False,tablet,True,6,3,10,0
merchant_2,28.23,crypto,1b1a8c57725b76a3,25b197e22a88305c,tempmail.org,False,mobile,True,19,1,6,0
merchant_17,478.41,debit_card,a69af3143704138a,71ea1f850d100f97,gmail.com,False,tablet,True,21,5,5,0
merchant_10,73.32,credit_card,f5ea32a2cd67a871,76bef97fb258b320,yahoo.com,False,mobile,True,9,1,9,0
merchant_17,256.66,bank_transfer,24666931eaecf522,55390b7126ecd2eb,proton.me,False,desktop,True,17,0,7,0
merchant_1,5.88,bank_transfer,66fecb10fd53f8ac,8bd628757f893b4a,gmail.com,False,mobile,True,11,2,8,0
merchant_11,81.5,debit_card,a3217fdd86345459,cab7158b887efaf2,tempmail.org,False,mobile,True,1,0,8,0
merchant_6,207.36,crypto,229e16e09f9461a9,1b975c80fc7821a7,yahoo.com,False,tablet,True,8,2,3,0
merchant_13,61.77,bank_transfer,dd1262a83ecffcff,dbf1cfddd3807ff1,gmail.com,True,mobile,True,21,0,1,0
merchant_20,269.95,crypto,73c10c18f8c1f8d9,ad93edb574ef37f3,proton.me,False,mobile,True,22,3,5,0
merchant_10,25.13,bank_transfer,a0928e23ca3b3d3c,86fdb2b857591d64,gmail.com,False,mobile,True,22,5,3,0
merchant_7,452.15,debit_card,6f2e6f6f2eca6025,c31ea73c6dc9803e,proton.me,False,desktop,True,0,5,3,0
merchant_5,1717.02,crypto,49c71cb93477c8ac,0387b9cc22200b54,proton.me,False,tablet,True,17,1,7,0
merchant_8,127.34,debit_card,7a440031f95eba89,5afe5dd330fee097,yahoo.com,True,tablet,False,22,3,5,1
merchant_14,27.99,crypto,2800d08e7a5d0f19,ed8dbe7f98af9788,proton.me,False,desktop,True,10,0,8,0
merchant_17,483.03,bank_transfer,701d4c1df78ae81c,310e3d1c5c71d1c2,tempmail.org,False,tablet,False,17,2,10,0
merchant_11,583.68,crypto,52015329646dd708,38edea0a29be60b1,tempmail.org,False,desktop,True,22,0,2,0
merchant_15,24.92,crypto,8421cd0a9d4df9bb,4c1883f36bdd0e27,proton.me,False,mobile,True,3,3,1,0
merchant_11,29.07,debit_card,74865428e0665253,5173e5597dae84f0,tempmail.org,False,mobile,True,11,3,8,0
merchant_12,35.78,paypal,2d899441ab889d61,e80672bf5d28544e,proton.me,False,tablet,True,22,3,3,0
merchant_7,7.27,paypal,058c8d16798d6a57,cdaea0c041ba6365,yahoo.com,True,tablet,True,23,0,10,0
merchant_1,13.76,crypto,e04ed3c345d20fd1,9a960ace39f487b8,hotmail.com,True,mobile,True,9,1,5,0
merchant_4,12.11,debit_card,7a0980d2630172e8,23f407562c757e3d,tempmail.org,False,desktop,True,16,0,4,0
merchant_18,17.26,debit_card,da2e415d39715370,305fe2e8123117a1,hotmail.com,False,mobile,True,8,2,3,0
merchant_15,51.83,bank_transfer,1a5f2b12f1f0ec21,0f493aaec920ab0e,proton.me,False,tablet,True,21,0,2,0
merchant_6,77.58,bank_transfer,750dce2333717387,0968d1549e0712fb,gmail.com,False,tablet,True,3,6,4,0
merchant_4,558.78,debit_card,d9d41ccd787b5447,5fa12afc9b2da765,yahoo.com,False,tablet,True,9,5,6,0
merchant_1,12.21,debit_card,02495a7a333f4f72,8386b184ba826274,yahoo.com,False,desktop,True,6,3,8,0
merchant_12,239.0,bank_transfer,031d9618ed608445,cb0b0659056b56d1,yahoo.com,False,desktop,True,2,2,3,0
merchant_14,39.61,bank_transfer,f2810f223043f194,d6e1499fd628c693,proton.me,False,mobile,True,7,1,9,0
merchant_17,50.69,paypal,c90604318db32656,d2994ab3931641cb,gmail.com,False,desktop,True,14,1,2,0
merchant_5,150.24,crypto,b8ac663a9ed6b274,cc76bae6b5303ce0,tempmail.org,True,desktop,True,13,0,1,0
merchant_10,10.13,bank_transfer,e315df87e81e90d8,6640c6b8e351a621,hotmail.com,False,mobile,True,13,3,6,0
merchant_20,487.04,paypal,a266d4067598a32e,c4b5d40c9e215ee2,tempmail.org,False,tablet,True,4,3,8,1
merchant_5,70.08,crypto,3a0a2fadaee558ed,2ff00d29faa39282,tempmail.org,False,desktop,False,9,0,9,0
merchant_6,114.28,credit_card,f043d38854319bb5,5c03e5bb48beaae7,gmail.com,False,tablet,True,17,2,1,0
merchant_14,84.25,bank_transfer,0397fb949259f4f8,141370efa50c19f0,tempmail.org,False,tablet,True,8,1,2,0
merchant_4,2171.02,paypal,10382d2f3f2cbea1,acfea9c229c74493,proton.me,True,mobile,True,20,4,5,0
merchant_19,20.98,credit_card,acbe76c860f757ee,570458d764b42661,tempmail.org,False,mobile,True,10,1,10,0
merchant_5,24.62,paypal,578e2ec443e290ce,2edd43a25f17534a,proton.me,False,mobile,True,21,6,9,0
merchant_15,21.44,credit_card,3aa1431caf50a570,16307095f1472398,gmail.com,False,mobile,True,16,4,3,0
merchant_7,23.73,crypto,3dcad4083c381417,3aef7b5541acacc4,proton.me,True,desktop,True,2,0,2,0
merchant_9,20.99,bank_transfer,7be5029cf7affbb8,a417a8a2b2e81da1,tempmail.org,False,mobile,True,18,4,8,0
merchant_5,324.9,crypto,79701227ba3705af,2c829fc16c364c59,tempmail.org,False,tablet,True,15,5,3,0
merchant_7,459.78,crypto,a4bed0ee3830e369,fb6aae9c3a97b20d,proton.me,True,desktop,True,22,4,8,0
merchant_10,87.59,debit_card,068526c104716271,be549b88bcb4bb13,gmail.com,True,mobile,False,3,3,9,1
merchant_5,15.67,paypal,9184c7d2dbd55c79,6ae52b1860e6baa1,yahoo.com,True,mobile,True,11,2,10,0
merchant_4,110.73,paypal,fb0a3239b2137a1a,407147a48d33239c,tempmail.org,False,mobile,True,6,1,6,0
merchant_11,23.85,credit_card,b5394eab7a1be3aa,6fcd0a328bfb7b4d,proton.me,False,mobile,True,15,4,8,0
merchant_15,141.09,bank_transfer,e4a62f43538d7cc4,69fcee7a87de0bca,yahoo.com,False,desktop,True,4,4,6,0
merchant_11,74.02,bank_transfer,51e73f9cbdbd73d2,cda8d3af11245c8f,tempmail.org,False,tablet,True,19,3,1,0
merchant_1,5.62,crypto,6a3d631a37b1ad01,5ab2662d163ae2d7,tempmail.org,False,tablet,True,8,5,5,0
merchant_19,556.27,credit_card,2329b7d3ad1315ac,150708ebb0cc4379,gmail.com,False,tablet,True,17,0,10,0
merchant_1,807.4,crypto,b7566275011bcf31,2e8f3dac68fb7f58,hotmail.com,False,tablet,True,0,0,4,0
merchant_19,21.78,bank_transfer,8b0fdd4c9b7fafbb,8851bb8747109040,gmail.com,False,mobile,True,2,6,8,0
merchant_11,30.52,credit_card,69c3ee9b75bfb760,5c48f66cfb0fd2c5,proton.me,False,mobile,True,13,1,5,0
merchant_3,83.83,credit_card,dd8b9c92e190e19f,21d6f585a3a09c50,yahoo.com,False,tablet,True,5,2,5,0
merchant_10,90.17,debit_card,3059a445bbf6056c,cd7ea7583c84606b,proton.me,False,desktop,True,19,2,2,0
merchant_2,146.62,crypto,fa023477e8e9cb0c,dd7f6de31db1fc36,yahoo.com,False,mobile,True,8,3,4,0
merchant_4,1113.55,bank_transfer,8e1b8b4902c561ac,a8953b88ffa81cba,hotmail.com,False,desktop,True,15,4,1,0
merchant_1,41.87,bank_transfer,c37217c007ea97b2,e1a522ecd5e48700,hotmail.com,False,mobile,False,2,3,9,0
merchant_14,16.49,credit_card,9851913b43dbbfce,1b0da224c9ce366e,proton.me,False,desktop,True,17,5,2,0
merchant_8,6.9,bank_transfer,5f9ebd6c66468384,dd5197bd6b8300e5,tempmail.org,False,desktop,True,4,2,7,0
merchant_20,18.24,bank_transfer,ae9db1af10d85ed1,76a3711cff9715dc,hotmail.com,False,mobile,True,1,0,3,0
merchant_17,230.53,crypto,1b80c49040f6aee2,6f963010b6fec990,hotmail.com,True,mobile,True,4,6,1,1
